,0,1,2,3
0,0.16940539167054575,0.27179390226059646,0.3162990782458089,0.022173362830021307
1,0.004387053163306976,0.03605446777138141,0.13632946309963456,0.14451562928031
2,0.16314611741192375,0.312296437499749,0.04054134938254335,0.28469842900022113
3,0.36935893975232154,0.2139634093582492,0.2521698269455227,0.22135749651135783
4,0.29370249800190196,0.1658917831100238,0.25466028232649046,0.3272550823780897
