,0,1,2,3
0,0.02758642256874553,0.06329819454009321,0.11605027304565624,0.10432764805090831
1,0.050562641885006046,0.19230680183365526,0.09159464485000622,0.09760035813922989
2,0.1980319593992327,0.2682457967726716,0.21555637465846392,0.3839726994031254
3,0.4050310279960632,0.0894143670890164,0.3275839075776775,0.0943282374521065
4,0.31878794815095246,0.38673483976456363,0.24921479986819622,0.31977105695462976
